,Text,Emotions
890,"Good show 🙌🏼
#CroatiaVSMorocco #WorldCup2022 #Football https://t.co/mFB9XWF8JU",['admiration']
891,I don’t care who wins the World Cup final as long as they batter Argentina #WorldCup2022,"['approval', 'caring']"
892,Croatia are going home with bronze medals🇭🇷🥉 #football #soccer #worldcup #worldcup2022 #qatar #qatar2022 #croatia #morocco #footballmegaminds https://t.co/0QXEwg8mdB,"['approval', 'realization']"
893,"3rd Croatia
4th Morocco
#FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup2022",['approval']
894,"Really proud of Morocco’s work in this World Cup. There’s plenty for the African Continent to learn from their work and incorporate into prep for future World Cups. Onward and forward, Africa #CROMAR #WorldCup2022",['pride']
895,"Either way, #Messi𓃵 will be  😭😭😭 tomorrow
#FIFAWorldCup 
#WorldCup2022 
#Qatar2022 
#GOAT𓃵","['approval', 'optimism']"
896,"For History 🇲🇦🇲🇦✌
#MoroccovsCroatia #WorldCup2022 https://t.co/wC3F43ZsHU",['anger']
897,"@TrollFootball Time to celebrate the outstanding performance tonight 🎊🎉🇲🇦

The best #WorldCup2022 I've ever seen by far 🎂🎈🍾🍻.

Thank you guys.. Proudly Moroccan 🇲🇦
#Morocco #WeAreMore #WeAreMorocco https://t.co/acgK3N4yri","['admiration', 'excitement', 'joy']"
898,"#WorldCup2022 
👀😎⚽️ the best https://t.co/IR60nOT1Sy","['admiration', 'confusion']"
899,"You did a great job but the referee is a son of BITCH ! 
#MARvsCRO
#WorldCup2022 https://t.co/pEj8W91Cgy",['admiration']
900,"💢 #MATCHDAY , #WorldCup2022 💢

⚽️ WORLD CUP FINAL 2022 🏆

📆 SUNDAY - 18 DECEMBER 📆

📍 FRANCE 🇫🇷  VS ARGENTINA 🇦🇷 📍

🏟 : LUSAIL STADIUM 

⏰ : 6,00 PM - MECCA 🕋

🖥 : beIN SPORTS MAX 1,2 HD

GOOD LUCK FOR THE ACMILAN PLAYER @TheoHernandez @_OlivierGiroud_  🫂

توقعاتكم؟ https://t.co/z2PPSwe8DU",['anger']
901,"Congratulations @mateokovacic8 
You have had a fantastic tournament. 
@ChelseaFC 
#WorldCup2022 
#CRO","['admiration', 'gratitude']"
902,"Congrats for the third place... 🥉⚽ 
#WorldCup2022
#Croatia #LukaModric https://t.co/msYcqdJE4u","['excitement', 'gratitude', 'joy', 'pride', 'surprise']"
903,"Gratz! #Croatia 
I really sadness for #Morocco 
#WorldCup2022 https://t.co/yFbJqUHcdD","['grief', 'sadness']"
904,Congrats #Croatia fir the 3rd place of #WorldCup2022,['gratitude']
905,"Morocco and Saudi Arabia supporters always remember that Karma is bitch and Respect people's time,If you want your time to be Respected.#WorldCup2022",['caring']
906,Team Morocco you represented us well as the continent of Africa by finishing 4th #WorldCup2022,['admiration']
907,"Croatia 3rd &amp; Morocco 4th. 
2 Teams from the same Group with a great run from the start of the World Cup .

how do you rate their performance ?

#croatia #morocco #croatia🇭🇷 #morocco🇲🇦 #modric #ziyech #hakimi #kovacic #fifaworldcup2022 #worldcup2022 #qatar2022 https://t.co/rrsZRYePCV","['admiration', 'curiosity']"
908,"Croatia took third place.
#MoroccovsCroatia 
#WorldCup #WorldCup2022 
#Qatar2022 #QatarWorldCup2022","['embarrassment', 'excitement', 'pride']"
909,Respect to #Morocco for their huge achievement. #Croatia celebrates another medal (3rd) at #WorldCup. 🥉🇭🇷 #WorldCup2022 #CROMAR,"['admiration', 'gratitude', 'pride']"
910,"CROATIA SEAL 3RD PLACE

FT: CRO 2 - 1 MOR

 #CROMOR #PLAYOFF
#FIFAWorldCup     #Qatar2022     #WorldCup2022 #WorldcupQatar2022",['approval']
911,Croatia 🇭🇷 will now be on the stage at 3rd Position beating Morocco 🇲🇦! It was one of the finest Matches of the #WorldCup2022 #Qatar2022 ! Both the Teams Played Brilliantly,['admiration']
912,"no bc they beat spain, belgium AND portugal??? like they won against the last wc's third place and Christiano Ronaldo like??? imagine doing that?? they made us all so proud with their behaviour, their imaan, their love for their family and just their good games man
#WorldCup2022","['curiosity', 'excitement', 'pride']"
913,I’m very proud of #Morroco football ⚽️ team representing #Africa @Qatar2022Fans @WorldCupFinal #WorldCup2022,['pride']
914,"3rd place game prediction played out as expected with #Croatia getting the 2-1 win.

Click on the link below, visit https://t.co/DkIzVcAZCu and see who we predicted for tomorrow's #ArgentinaVsFrance Final!

#CroatiaVSMorocco
#WorldCup2022

https://t.co/PATgSNfJiP https://t.co/6ySpvJdw8z","['approval', 'optimism', 'realization']"
915,"Loss ❌
We miss here by 3 second half throw ins by Croatia. 

Onto the final now. 

#Sports #Betting #WorldCup2022 https://t.co/AJOSQ5NuiG","['disappointment', 'sadness']"
916,"Looks the Arcane jerseys haven't been pulled yet. 👀🤩

#NFT #NFTCommunity #CNFT #CNFTCommunity #Cardano #ADA #CardanoADA #CardanoNFT #FIFAWorldCup #FIFA23 #FIFA #FIFAWorldCupQatar2022 #FIFAWorldCup2022 #FIFAワールドカップ #WorldCup #WorldcupQatar2022 #WorldCup2022 https://t.co/Bzv344kqI6","['excitement', 'surprise']"
917,"The 2022 World Cup prize money.
Fourth place team will earn $25 million
Third place team will earn $27 million
Runner-up will earn $30 million
The winner will earn $42 million which country will will win the winner prize #France 🇫🇷 or #Argentina 🇦🇷 ❓#WorldCup2022","['confusion', 'curiosity', 'excitement', 'optimism']"
918,"Crotia finished 3rd, unlucky Morocco #WorldCup2022","['disappointment', 'sadness']"
919,Watch just because drake said Argentina I’m telling you they are losing now🥲.. the drake curse incoming #arg #fra #WorldCup2022 https://t.co/S7bvik6AjG,"['anger', 'annoyance', 'caring']"
920,"We made History thanks to our lions 🦁.
We’ll never forget their efforts🫶🏼🥹

#TeamMorocco #WorldCup2022 https://t.co/Q1EIPWWFXF",['gratitude']
921,"As Morroco said their Winnings belong to Arabs.. I dedicate this song to you guys
#CROMAR #WorldCup2022 #WorldcupQatar2022 https://t.co/7m3JywVsAz","['excitement', 'pride']"
922,"So so close with that header now 
even before the last whistle they would have equalized beautifully. 

A nation they've made proud. Certainly that's the beginning of Morocco going farward now. 
Thankyou Morroco we love you 🇲🇦❤️🫶⚽️ 
#FIFAWorldCup #WorldCup2022 #Morocco https://t.co/rCM96ZmVbM","['gratitude', 'love']"
923,"Freestylin’ #ScoreForSoil part II 
lovin’ the vibe at #Sadhguru School Uganda! #fifaworldcup     #worldcup2022 #consciousplanet #savesoil https://t.co/E45jhqdjUj",['love']
924,Morocco has nothing to be ashamed of.  Excellent run!  #WorldCup2022,"['admiration', 'pride']"
925,Croatia first place for ruining the vibes for absolutely no reason.. #WorldCup2022 https://t.co/Mw1HRg0EAq,['confusion']
926,"See you at 2026! 💪🏼🇲🇦⚽ 
#WorldCup2022 #Morocco #Hakimi https://t.co/ZvkzestWcN","['confusion', 'realization']"
927,"2018 Croatia was second, now third...

Can we assume we know France will end up second, or Argentina will be frustrated?

#Morocco tried, the header would have been game changing should it have gone in. Good performance for the last 4.

#WorldCup2022 #CROMAR #ArgentinaVsFrance","['confusion', 'curiosity']"
928,"End of the Match
Morocco 🇲🇦 1:2 Croatia 🇭🇷
Congratulations to Croatia and Hardluck to Morocco
#Croatia won the 3rd Place,the Bronze Medal 🥉
Buy now the great nft for Croatia bronze nft
https://t.co/4DD6Gx2T2E
#NFTCommunity
#NFTCollections
#BinanceNFT
 #bronzemedal
#WorldCup2022 https://t.co/8Vsf5qKtgv","['excitement', 'gratitude', 'joy', 'pride']"
929,Who will win the #Qatar2022 #QatarWorldCup #WorldCupFinal #ARGFRA #WorldCup2022 #ARG #FRA,"['confusion', 'curiosity']"
930,"Yet, #Mbappe &amp; #France all-star side will try to make history as well to win second in a row. 

Clash of Titans is coming on 12/18/22. Everyone must watch it, no excuses. 

#ArgentinaVsFrance #WorldCup2022","['desire', 'excitement', 'optimism']"
931,"Great 3rd Place match today. #CROMOR  lived up to what you want in such a match. Morocco was a fun team to watch throughout the tournament. 

Just one more match left of #WorldCup2022 😩⚽️","['admiration', 'amusement', 'joy']"
932,"Now all 👀 on the final game of #WorldCup2022! 🏆

World Champions pending...⌛️👑

#ARGFRA 🇦🇷🇫🇷","['excitement', 'joy', 'pride']"
933,"you created this world cup, you not only inspired your nation, but your continent, region and the world. Hold your heads high and know that you were certainly this English girl's second favourite team to watch this world cup
3/3
#WorldCup #WorldCup2022 #MoroccovsCroatia","['admiration', 'love']"
934,"congrats @mateokovacic8 👏
everybody else can fuck off😁
#CROMAR #WorldCup2022","['gratitude', 'pride']"
935,Well done Morocco 🇲🇦 👏🏼 and congrats Croatia 🇭🇷 for third place #WorldCup2022,"['admiration', 'gratitude', 'pride']"
936,We won baby #CroatiaVSMorocco #WorldCup2022 Thank you Morocco 🇲🇦,['gratitude']
937,"➡️ The trip is over!
Morocco gets fourth place in the Qatar World Cup 2022! 🇲🇦🦁

We are very proud of this group. It was a legendary historical journey. Thank you all, land and people!

#Murakuc #Morocco #Maroc #المغرب #Qatar2022 #WorldCup2022 #FIFAWorldCup #TeamMorocco https://t.co/xqiBMcSPmu","['excitement', 'pride']"
938,"🇲🇦 We are PROUD of you #TeamMorocco  you've made #History thank you all. Just come back home safe.

It's time to celebrate 🎉 🎊 your outstanding #performance

شكراً #أسود_الأطلس لعبتم، أمتعتم و فزتم.

#WorldCup2022 #Qatar2022 #Morocco 
@AchrafHakimi @ZAboukhlal @WalidRegraguiof https://t.co/LP0jXoje3P https://t.co/AGYL8smUnt","['excitement', 'gratitude', 'joy', 'pride']"
939,"Proud of #Vatreni achievement🥉#WorldCup2022 #FIFAWorldCup &amp; grateful for all congratulations &amp; support of many, many 🇮🇱friends.🙏🍾🥂 https://t.co/QvChpIj0r0","['gratitude', 'pride']"
940,"Croatia features in top 3 for the second time running. Congratulations are in order!🎉🎉🎉🎉
#CROMAR #croatia3rd
#WorldCup2022 #dstv #hereforeveryhome #hereforeveryfan #ssfootball https://t.co/07j5Z3I8Hj","['excitement', 'gratitude', 'joy']"
941,Livakovic did really well... And ziyech is just AMAZING... still sad saiss don't play... When will I see them play again... #WorldCup2022 #MoroccovsCroatia ... I love them... Rooting for both team tbh...,"['admiration', 'love', 'sadness']"
942,"Croatia wins third place in Fifa World Cup🏆⚽. 

#CroatiaVSMorocco #FIFAWorldCup #Qatar2022 #WorldCup2022 https://t.co/j0UEaskHGP","['approval', 'embarrassment', 'excitement', 'pride']"
943,Thank you Morocco. You will come back stronger in 2026 👏👏👏 #WorldCup2022,"['gratitude', 'optimism']"
944,"Great third place game only to be spoilt by the ref! Shame. Anyway,  so far, most officials were good. Croatia, take third place. @FIFAcom @FIFAWorldCup #WorldCup #WorldCup2022","['admiration', 'disgust', 'embarrassment']"
945,Great win for Croatia. Great match. Morocco 🇲🇦 was impressive in thus tournament. This match was my desired final but atleast France will lose tomorrow as consolation. #WorldCup #Morocco #CROMAR #Croatia #WorldCup2022 https://t.co/XYKoXLQiOB,['admiration']
946,"Someone's son is watching a replay somewhere 🤣🤣🤣 #MoroccovsCroatia
This nigga has always been that loser.
But thanks for showing up #WorldCup2022 https://t.co/m1WLpX84sB",['amusement']
947,"Croatia 
6 appearances in World Cups
1 Silver, 2 Bronzes 🇭🇷
#WorldCup #WorldCup2022 #croatia #CroatiaVSMorocco",['approval']
948,Champions #WorldCup2022 congratulations team India 🎉 https://t.co/7KrUMj2N80,"['excitement', 'gratitude', 'joy', 'pride']"
949,"Congratulations to Croatia for third place in the World Cup and to Morocco, you have done a great job #WorldCup2022","['admiration', 'gratitude']"
950,"Congratulations #Croatia! Well deserved. Football will miss you, #lucamodric. Legend! #WorldCup2022","['admiration', 'gratitude']"
951,"Its funny that #Marocco complain to the referee. Despite The referee dont give 02 penalty to #Croatia . 1st when Gvardiol take down, 2nd when marocco player handball. CROATIA 3rd place of #WorldCup2022 Well deserved! #CroatiaVSMorocco",['amusement']
952,Proud to see what Morocco 🇲🇦 has accomplished and I hope they are able to build on this next World Cup! #WorldCup2022 #MoroccovsCroatia,"['desire', 'embarrassment', 'excitement', 'optimism', 'pride']"
953,"#QatarWorldCup2022: Radical Islamic Morocco football team also lost in the third place match. #Croatia won 2–1.
Croatia will get ₹220 crore and #Morocco will get ₹204 crore... #Qatar2022 #Qatar #FIFA  #WorldCup #WorldCup2022  #CroatiaVSMorocco #WorldcupQatar2022 #FIFAWorldCup https://t.co/QqgGkslkBl",['disappointment']
954,"Fixtures and Results in #WorldCup2022

3rd Place
17/12 #HRV  v #MAR : 2-1
#HRV Gvardiol, Orsic; #MAR Dari

Grand Final
18/12 #ARG  v #FRA",[]
955,"#Croatia takes third place at the #WorldCup2022 after defeating #Morocco  in an entertaining playoff. 
Both sides had their chances after HT, both sides were quite unhappy with the #refereeing, but, ultimately, the result didn't change.
Croatia wjn #Bronze medal
#FIFAWorldCup https://t.co/Hcv4sDfUX5",['disappointment']
956,"Croatia 2 - 1 Morocco 

Croatia 🇭🇷 are awarded Third Place in this year’s FIFA 2022 World Cup 🥉👏

#WorldCup #CROMAR #Croatia #WorldCup2022 https://t.co/CNADz7a5Nn",['confusion']
957,Croatia has a population of 3.89million. Just over the population of the lower mainland of BC. Remarkable how great their soccer team is. #WorldCup2022,['admiration']
958,"idc what ppl say Morocco played very well tonight again, i know it hurts and i would've loved them see beat Croatia but it cant be helped, Croatia deserved the win and Morocco made forever history&lt;3
#WorldCup2022","['admiration', 'love']"
959,Irish breakfast &amp; World Cup ⚽️🍺 #traditions #worldcup2022 @ Culhane's Irish Pub and Restaurant https://t.co/pbE6Ii7olW,['disgust']
960,"#HRV win 2-1 #MAR , #HRV win big 3 while #MAR win big 4, thanks for the show during  #WorldCup2022 👏👏👏, see you 4 years later in #Canada / #USA where environment / condition's  different there 😁 #FIFAWorldCup #FIFAワールドカップ #Qatar2022",['gratitude']
961,Thank you and good night Modric. #CROMAR #WorldCup2022 https://t.co/qQ72Tn4mAz,['gratitude']
962,#SSFOOTBALL Morocco should be very proud that they made the whole of Africa so proud of them! #WorldCup2022 https://t.co/ob5KfaPvsz,['pride']
963,"Be proud Morocco, you have it and that you did was football, keep up with the good work, looking forward to see what it can be to
#WorldCup2022 #WorldCup #WorldcupQatar2022 #Morocco #FootballUnitesTheWorld #footballWorldCup2022","['admiration', 'pride']"
964,"🇲🇦 you have been sensational. You have roared like the atlas 🦁’s. You have united the ummah for 🇵🇸! You have inspired a continent who dared to believe. You have played your part in the greatest #WorldCup2022 in history.
#Qatar2022",['admiration']
965,Thank You Morocco 🇲🇦 #SSFootball #WorldcupQatar2022 #WorldCup #WorldCup2022,['gratitude']
966,"WATCH: #BNNQatar Reports

#FIFAWorldCup 2022 Morocco vs Croatia.

#Croatia beat #Morocco 2-1 to finish third at the #WorldCup2022 in #Qatar.

#WorldCup2022 #WorldCup #Qatar2022 #FIFAWorldCup2022 #CROMAR #HRV https://t.co/OFr5r0sMTz","['approval', 'embarrassment', 'excitement', 'pride']"
967,Livaković and Bono are arguably the best goalkeepers in #WorldCup2022.,['admiration']
968,This is the perfect summary of this World Cup #WorldCup2022 https://t.co/eeo58w6kZ1,"['admiration', 'approval']"
969,"Full time : Croatia 2-1 Marocco.

Amazing how a country of 39 lakh population beat 2 billion people.

Riots incoming.

#CROMAR #CroatiavsMarocco #WorldCup #WorldCup2022 #WorldcupQatar2022 WHAT A GOAL , Gvardiol . https://t.co/BAfZGXVG5M",['surprise']
970,"Regardless of the result, Morocco should be very proud of themselves for being the first African team to make it this far into the World Cup! 👏🏾👏🏾👏🏾👏🏾👏🏾#HRV   #MAR   #MARCRO #FIFAWorldCupQatar2022 #FIFAWorldCup  #WorldCup #WorldCup2022 #Mundial2022 #Qatar2022","['excitement', 'pride']"
971,"Croatia have only competed at six World Cup finals since the country's formation. 3 semis! Third in 1998, runners-up in 2018 and now third in 2022. Ridiculous achievement for a country with a population of fewer than four million #WorldCup2022 #Croatia","['excitement', 'surprise']"
